store_id,메뉴명,가격
3,드래곤스무디 요거트,"4,800원"
3,딸기라떼,"4,000원"
3,딸기요거트스무디,"4,400원"
3,딸기 연유라떼,"4,800원"
3,딸기쿠키프라페,"5,000원"
3,（아이스）아인슈페너,"4,000원"
3,(아이스)말차 아인슈페너,"4,000원"
3,(아이스)판단 피스타치오 카페라떼,"4,400원"
3,(핫)판단 피스타치오 카페라떼,"4,400원"
3,(아이스)판단 코코넛 카페라떼,"4,400원"
3,(핫)판단 코코넛 카페라떼,"4,400원"
3,수박주스,"4,800원"
3,수박라떼,"4,300원"
3,수박멜론크러쉬,"4,800원"
3,(아이스)아메리카노,"2,500원"
3,（핫）아메리카노,"2,000원"
3,（아이스）카페라떼,"3,500원"
3,（핫）카페라떼,"3,500원"
3,（아이스）오트카페라떼,"4,300원"
3,（핫）오트카페라떼,"4,300원"
3,（아이스）믹스커피,"3,000원"
3,（핫）믹스커피,"3,000원"
3,（아이스）바닐라딥라떼,"4,000원"
3,（핫）바닐라딥라떼,"4,000원"
3,（아이스）헤이즐넛딥라떼,"4,000원"
3,（핫）헤이즐넛딥라떼,"4,000원"
3,(아이스)코코넛라떼,"4,000원"
3,(핫)코코넛라떼,"4,000원"
3,（아이스）연유라떼,"4,000원"
3,（핫）연유라떼,"4,000원"
3,（아이스）카라멜마끼야또,"4,000원"
3,（핫）카라멜마끼야또,"4,000원"
3,（아이스）카페모카,"4,000원"
3,（핫）카페모카,"4,000원"
3,(아이스)아이스크림라떼,"4,400원"
3,(아이스)꿀 아메리카노,"3,000원"
3,(핫)꿀 아메리카노,"2,500원"
3,(아이스)바닐라 아메리카노,"3,000원"
3,(핫)바닐라 아메리카노,"2,500원"
3,(아이스)헤이즐넛 아메리카노,"3,000원"
3,(핫)헤이즐넛 아메리카노,"2,500원"
3,(아이스)흑당 아메리카노,"3,000원"
3,(핫)흑당 아메리카노,"2,500원"
3,아샷추,"4,000원"
3,콜드브루,"3,800원"
3,콜드브루라떼,"4,300원"
3,바닐라크림콜드브루,"4,500원"
3,헤이즐넛크림콜드브루,"4,500원"
3,콜드브루500ml,"12,000원"
3,디카페인 (아이스)아메리카노,"3,300원"
3,디카페인 (핫)아메리카노,"2,800원"
3,디카페인 (아이스)카페라떼,"4,300원"
3,디카페인 (핫)카페라떼,"4,300원"
3,디카페인 (아이스)오트카페라떼,"5,100원"
3,디카페인 (핫)오트카페라떼,"5,100원"
3,디카페인 (아이스)바닐라딥라떼,"4,800원"
3,디카페인 (핫)바닐라딥라떼,"4,800원"
3,디카페인 (아이스)헤이즐넛딥라떼,"4,800원"
3,디카페인 (핫)헤이즐넛딥라떼,"4,800원"
3,디카페인 (아이스)코코넛라떼,"4,800원"
3,디카페인 (핫)코코넛라떼,"4,800원"
3,디카페인 (아이스)연유라떼,"4,800원"
3,디카페인 (핫)연유라떼,"4,800원"
3,디카페인 (아이스)카라멜마끼아또,"4,800원"
3,디카페인 (핫)카라멜마끼아또,"4,800원"
3,디카페인 (아이스)카페모카,"4,800원"
3,디카페인(핫)카페모카,"4,800원"
3,디카페인(아이스)아이스크림라떼,"5,200원"
3,디카페인(아이스)아인슈페너,"4,800원"
3,디카페인(아이스)꿀 아메리카노,"3,800원"
3,디카페인(핫)꿀 아메리카노,"3,300원"
3,디카페인(아이스)바닐라 아메리카노,"3,800원"
3,디카페인(핫)바닐라 아메리카노,"3,300원"
3,디카페인(아이스)헤이즐넛 아메리카노,"3,800원"
3,디카페인(핫)헤이즐넛 아메리카노,"3,300원"
3,디카페인(아이스)흑당 아메리카노,"3,800원"
3,디카페인(핫)흑당 아메리카노,"3,300원"
3,디카페인 아샷추,"4,300원"
3,디카페인 콜드브루,"3,800원"
3,디카페인 콜드브루라떼,"4,300원"
3,디카페인 바닐라크림콜드브루,"4,500원"
3,디카페인 헤이즐넛크림콜드브루,"4,500원"
3,디카페인 에스프레소쉐이크,"5,200원"
3,디카페인콜드브루500ml,"12,000원"
3,(아이스)저당 바닐라딥라떼,"4,000원"
3,(핫)저당 바닐라딥라떼,"4,000원"
3,(아이스)저당 믹스커피,"3,000원"
3,(핫)저당 믹스커피,"3,000원"
3,(아이스)저당 코코넛라떼,"4,000원"
3,(핫)저당 코코넛라떼,"4,000원"
3,(아이스)저당 카페모카,"4,000원"
3,(핫)저당 카페모카,"4,000원"
3,저당 미숫가루,"3,500원"
3,(아이스)저당 미숫가루라떼,"4,000원"
3,(아이스)저당 초코라떼,"4,000원"
3,(핫)저당 초코라떼,"4,000원"
3,(아이스)저당 말차라떼,"4,000원"
3,(핫)저당 말차라떼,"4,000원"
3,저당 코코넛커피프라페,"5,000원"
3,저당 플레인요거트스무디,"4,400원"
3,저당 딸기요거트스무디,"4,400원"
3,저당 블루베리요거트스무디,"4,400원"
3,저당 망고요거트스무디,"4,400원"
3,（아이스）로얄밀크티,"4,000원"
3,（핫）로얄밀크티,"4,000원"
3,미숫가루,"3,500원"
3,흑설탕버블티,"4,400원"
3,타로버블티,"4,400원"
3,（아이스）미숫가루라떼,"4,000원"
3,(아이스)말차라떼,"4,000원"
3,(핫)말차라떼,"4,000원"
3,（아이스）초코라떼,"4,000원"
3,（핫）초코라떼,"4,000원"
3,(아이스)멜팅초코,"4,400원"
3,(핫)멜팅초코,"4,400원"
3,(아이스)율무오트라떼,"4,400원"
3,(핫)율무오트라떼,"4,400원"
3,애플과채주스,"4,800원"
3,오렌지과채주스,"4,800원"
3,체리콕,"4,400원"
3,크림소다,"4,400원"
3,메론소다,"4,400원"
3,애플망고에이드,"4,400원"
3,자몽에이드,"4,400원"
3,레몬에이드,"4,400원"
3,밸런스쉐이크밀 바나나,"4,000원"
3,밸런스쉐이크밀 초코,"4,000원"
3,밸런스쉐이크밀 딸기,"4,000원"
3,블루베리요거트스무디,"4,400원"
3,망고요거트스무디,"4,400원"
3,플레인요거트스무디,"4,400원"
3,초코쉐이크,"4,400원"
3,밀크쉐이크,"4,400원"
3,에스프레소쉐이크,"4,400원"
3,자두피치크러쉬,"4,700원"
3,망고패션크러쉬,"4,700원"
3,쿠키앤크림프라페,"4,400원"
3,자바칩프라페,"4,400원"
3,율무프라페,"4,400원"
3,코코초코프라페,"4,400원"
3,코코밀크프라페,"4,400원"
3,코코넛커피프라페,"5,000원"
3,말차프라페,"4,400원"
3,복숭아아이스티,"3,500원"
3,（아이스）리치캐모마일,"3,000원"
3,（핫）리치캐모마일,"3,000원"
3,（아이스）청귤얼그레이,"3,000원"
3,（핫）청귤얼그레이,"3,000원"
3,（아이스）트리플민트,"3,000원"
3,（핫）트리플민트,"3,000원"
3,（아이스）애플히비스커스,"3,000원"
3,（핫）애플히비스커스,"3,000원"
3,（아이스）허니유자티,"4,000원"
3,（핫）허니유자티,"4,000원"
3,（아이스）허니자몽티,"4,000원"
3,（핫）허니자몽티,"4,000원"
3,（아이스）허니레몬티,"4,000원"
3,（핫）허니레몬티,"4,000원"
3,(아이스)자몽허니블랙티,"4,000원"
3,(핫)자몽허니블랙티,"4,000원"
3,(아이스)유자애플티,"4,000원"
3,(핫)유자애플티,"4,000원"
3,달콤촉촉 고구마빵,"4,000원"
3,커피크림 커피번,"4,000원"
3,우유크림 커피번,"4,000원"
3,스윗 크룽지,"2,000원"
3,갈릭 크룽지,"2,000원"
3,크랜베리 초코칩 촉촉쿠키,"3,500원"
3,화이트초코 말차 촉촉쿠키,"3,500원"
3,더블초코 스모어 촉촉쿠키,"3,500원"
3,고메 소금빵,"3,500원"
3,딸기요거 벤카롱,"3,000원"
3,쿠키크림 벤카롱,"3,000원"
3,코코초코 벤카롱,"3,000원"
3,초코에 퐁당 파이,"4,000원"
3,매콤칠리 핫도그,"4,800원"
3,달콤어니언 핫도그,"4,800원"
3,포슬쫀득 감자빵,"4,000원"
3,플레인크로플,"3,500원"
3,초코크림크로플,"3,800원"
3,딸기크림크로플,"3,800원"
3,우유크림카스테라,"4,800원"
3,닥터넛츠 피칸,"2,500원"
3,미니붕어빵（통팥）,"3,300원"
3,미니붕어빵（커스타드）,"3,300원"
3,호두과자,"3,500원"
3,치즈빵빵,"2,300원"
3,팥크림빵빵,"2,300원"
3,커피콩빵,"3,000원"
4,필라델피아 치즈 스테이크 L,"28,900원"
4,와일드 와일드 웨스트 스테이크 L,"33,900원"
4,베스트 콰트로 L,"36,900원"
4,블랙타이거 슈림프 L,"36,900원"
4,필라델피아 치즈 스테이크+포테이토 L,"28,400원"
4,티니핑 블랙타이거 슈림프 L 세트,"40,800원"
4,티니핑 와와웨 스테이크 L 세트,"37,800원"
4,티니핑 포테이토 L 세트,"31,800원"
4,KBO 키링 굿즈 블랙타이거 슈림프 L 세트,"45,400원"
4,KBO 키링 굿즈 와와웨 스테이크 L 세트,"42,400원"
4,KBO 키링 굿즈 포테이토 L 세트,"36,400원"
4,필라델피아 치즈 스테이크 L,"28,900원"
4,K-쌈장 채끝 스테이크 L,"33,900원"
4,K-쌈장 채끝 스테이크 M,"28,000원"
4,K-Rib&치즈 L,"33,900원"
4,K-Rib&치즈 M,"28,000원"
4,와일드 와일드 웨스트 스테이크 L,"33,900원"
4,와일드 와일드 웨스트 스테이크 M,"28,000원"
4,베스트 콰트로 L,"36,900원"
4,베스트 콰트로 M,"29,500원"
4,블랙타이거 슈림프 L,"36,900원"
4,블랙타이거 슈림프 M,"30,000원"
4,블록버스터 4 L,"36,900원"
4,블록버스터 4 M,"29,500원"
4,필라델피아 치즈 스테이크+블랙타이거 슈림프 L,"32,900원"
4,필라델피아 치즈 스테이크+포테이토 L,"28,400원"
4,K-쌈장 채끝 스테이크+블랙타이거 슈림프 L,"35,400원"
4,K-쌈장 채끝스테이크+K-Rib&치즈 L,"33,900원"
4,K-쌈장 채끝스테이크+포테이토 L,"30,900원"
4,포테이토 L,"27,900원"
4,리얼불고기 L,"29,900원"
4,슈퍼디럭스 L,"28,900원"
4,슈퍼슈프림 L,"27,900원"
4,우리 고구마 L,"30,900원"
4,뉴욕 오리진 L,"29,900원"
4,베이컨체더치즈 L,"27,900원"
4,와와웨 스테이크 L 웨스턴핫윙 세트,"46,000원"
4,블랙타이거 슈림프 L 웨스턴핫윙 세트,"49,000원"
4,포테이토 L 웨스턴핫윙 세트,"40,000원"
4,와와웨 스테이크 L 콜라 세트,"36,200원"
4,블랙타이거 슈림프 L 콜라 세트,"39,200원"
4,블록버스터4 L 제로 콜라 세트,"39,200원"
4,포테이토 L 콜라 세트,"30,200원"
4,포테이토 L 제로 콜라 세트,"30,200원"
4,[스프라이트] 포테이토 L 세트,"29,600원"
4,[스프라이트] 와와웨 스테이크 L 세트,"35,600원"
4,[스프라이트] 블랙타이거 슈림프 L 세트,"38,600원"
4,필라델피아 치즈 스테이크 더블치즈엣지 L,"33,900원"
4,K-쌈장 채끝 스테이크 더블치즈엣지 L,"38,900원"
4,K-쌈장 채끝 스테이크 더블치즈엣지 M,"31,000원"
4,K-Rib&치즈 더블치즈엣지 L,"38,900원"
4,K-Rib&치즈 더블치즈엣지 M,"31,000원"
4,와일드 와일드 웨스트 스테이크 더블치즈엣지 L,"38,900원"
4,와일드 와일드 웨스트 스테이크 더블치즈엣지 M,"31,000원"
4,베스트 콰트로 더블치즈엣지 L,"41,900원"
4,베스트 콰트로 더블치즈엣지 M,"32,500원"
4,블랙타이거 슈림프 더블치즈엣지 L,"41,900원"
4,블랙타이거 슈림프 더블치즈엣지 M,"33,000원"
4,블록버스터 4 더블치즈엣지 L,"41,900원"
4,블록버스터 4 더블치즈엣지 M,"32,500원"
4,포테이토 더블치즈엣지 L,"32,900원"
4,리얼불고기 더블치즈엣지 L,"34,900원"
4,슈퍼디럭스 더블치즈엣지 L,"33,900원"
4,슈퍼슈프림 더블치즈엣지 L,"32,900원"
4,우리 고구마 더블치즈엣지 L,"35,900원"
4,뉴욕 오리진 더블치즈엣지 L,"34,900원"
4,베이컨체더치즈 더블치즈엣지 L,"32,900원"
4,페퍼로니 더블치즈엣지 L,"30,900원"
4,치즈 더블치즈엣지 L,"28,900원"
4,35CM 롱 치즈 스틱,"3,500원"
4,채끝 등심 트러플 크림 파스타,"9,800원"
4,용가리 치킨 너겟,"4,800원"
4,웨스턴 핫 윙,"9,800원"
4,NEW 치즈 볼로네즈 스파게티,"9,800원"
4,베이컨 까르보나라 스파게티,"9,800원"
4,하프&하프 스파게티(NEW 치즈 & 베이컨 까르보나라),"10,800원"
4,도미노 코울슬로,"2,400원"
4,코카콜라 1.25L,"2,300원"
4,코카콜라 500ml,"1,700원"
4,코카콜라 제로 1.25L,"2,300원"
4,코카콜라 제로 500ml,"1,700원"
4,스프라이트 1.5L,"2,400원"
4,스프라이트 500ml,"1,700원"
4,우리 피클 L,800원
4,우리 피클 M,500원
4,갈릭디핑소스 L,400원
4,갈릭디핑소스 M,200원
4,핫소스,100원
5,모쏠 탈출(1인)세트,"14,900원"
5,피치세트,"20,900원"
5,더블포테이토 피치세트,"24,900원"
5,고구마 피치세트,"24,900원"
5,순살닭다리 피치세트,"23,900원"
5,뿌리공 피치세트,"22,900원"
5,순살뿌리공 피치세트,"25,900원"
5,뿌리공 디핑소스(1개),700원
5,뿌리공 디핑소스(2개),"1,300원"
5,뿌리공 디핑소스(3개),"1,900원"
5,모쏠 탈출(1인)세트,"14,900원"
5,피치세트,"20,900원"
5,더블포테이토 피치세트,"24,900원"
5,고구마 피치세트,"24,900원"
5,순살닭다리 피치세트,"23,900원"
5,치즈 피치세트,"20,900원"
5,페퍼로니 피치세트,"20,900원"
5,페퍼간장 피치세트,"23,900원"
5,치즈크리스피 피치세트,"23,900원"
5,스위트불고기 피치세트,"24,900원"
5,허니갈릭 피치세트,"24,900원"
5,순살쉬림프골드 피치세트,"24,900원"
5,통새우불고기 피치세트,"25,900원"
5,갈릭스테이크 피치세트,"25,900원"
5,순살화이트어니언 피치세트,"25,900원"
5,[단품]콤비네이션 피자,"13,900원"
5,[단품]페퍼로니 피자,"13,900원"
5,[단품]치즈 피자,"13,900원"
5,[단품]더블포테이토 피자,"16,900원"
5,[단품]고구마 피자,"16,900원"
5,[단품]스위트불고기 피자,"16,900원"
5,[단품]갈릭스테이크 피자,"17,900원"
5,[단품]통새우불고기 피자,"17,900원"
5,[단품]뿌리공 치킨,"19,000원"
5,[단품]후라이드 치킨,"17,000원"
5,[단품]양념반 후라이드반 치킨,"18,000원"
5,[단품]양념 치킨,"19,000원"
5,[단품]페퍼간장 치킨,"19,000원"
5,[단품]순살닭다리 치킨,"19,000원"
5,[단품]치즈크리스피 치킨,"19,000원"
5,[단품]허니갈릭 치킨,"20,000원"
5,[단품]순살쉬림프골드 치킨,"20,000원"
5,[단품]순살화이트어니언 치킨,"21,000원"
5,코울슬로,"1,900원"
5,페퍼로니 스파게티,"5,000원"
5,크런치즈볼( 4ea ),"5,000원"
5,리얼웨지 버터갈릭,"4,000원"
5,리얼웨지 콘스프,"4,000원"
5,펩시콜라 245ml,800원
5,펩시콜라 500ml,"1,300원"
5,펩시콜라 1.25 L,"2,000원"
5,코카콜라 500ml 제로,"1,600원"
5,코카콜라 1.25L 제로,"2,300원"
5,스위트칠리 소스,700원
5,파인요거트 소스,700원
5,리얼갈릭 소스,700원
5,사워치즈크림 소스,700원
5,양념 소스,700원
5,치킨무,500원
5,피클,500원
5,핫소스 추가,100원
6,카페라떼,"3,500원"
6,돌체 라떼,"4,000원"
6,솔티 카라멜 라떼,"4,800원"
6,1리터 아메리카노 (ONLY ICED),"3,800원"
6,디카페인 아메리카노,"2,500원"
6,[NEW] 포티 그릭요거트,"5,800원"
6,[NEW] 낙지볶음밥,"5,500원"
6,[NEW] 소불고기 볶음밥,"5,500원"
6,[NEW] 해쉬브라운,"3,800원"
6,[주문 수 1위] 스페셜티 아메리카노,"2,300원"
6,카페라떼,"3,500원"
6,아샷추,"3,800원"
6,바닐라라떼,"4,000원"
6,돌체 라떼,"4,000원"
6,솔티 카라멜 라떼,"4,800원"
6,바나나 카페라떼,"4,800원"
6,포티 슈페너,"4,800원"
6,바닐라 얼그레이 라떼,"4,800원"
6,비터 오렌지 카페라떼,"4,800원"
6,1리터 아메리카노 (ONLY ICED),"3,800원"
6,디카페인 아메리카노,"2,500원"
6,오곡 미숫가루 라떼,"3,500원"
6,설향 딸기라떼,"4,000원"
6,생 초콜릿라떼,"4,800원"
6,제주 말차라떼,"4,000원"
6,고구마라떼,"4,000원"
6,복숭아 아이스티,"3,500원"
6,자몽에이드,"4,000원"
6,레몬에이드,"4,000원"
6,청포도 에이드,"4,000원"
6,애플 망고 에이드,"4,000원"
6,핑크 구아바 에이드,"4,000원"
6,[NEW] 사과 에이드,"4,000원"
6,페퍼민트,"3,500원"
6,캐모마일,"3,500원"
6,얼그레이,"3,500원"
6,히비스커스,"3,500원"
6,루이보스 슈가플럼,"3,500원"
6,허니자몽 얼그레이 티,"4,000원"
6,유자 캐모마일 티,"4,000원"
6,매콤 점보 닭다리,"4,500원"
6,아메리카노 5잔 SET,"11,000원"
6,아메리카노 3잔 + 아이스티 2잔,"10,000원"
6,아메리카노 2잔 + 카페라떼 2잔,"11,000원"
6,크림치즈 베이글 + 아메리카노 (음료변경 가능),"6,800원"
6,볶음밥(선택가능)+아메리카노 1잔(음료변경가능),"7,500원"
6,순살치킨+ 탄산음료 2잔 (음료변경가능),"12,000원"
6,떡볶이(선택가능) + 탄산음료 2잔 (음료 변경가능),"10,000원"
6,떡볶이 (선택가능) + 순살치킨,"12,500원"
6,플레인요거트,"4,000원"
6,딸기요거트,"4,300원"
6,블루베리 요거트,"4,300원"
6,애플망고 요거트,"4,300원"
6,밀크 쉐이크,"4,000원"
6,바나나 쉐이크,"4,300원"
6,오레오 쿠앤크,"4,300원"
6,로투스 쉐이크,"4,300원"
6,칠리치즈나쵸,"6,000원"
